Testudines	Terrapene carolina triunguis	158814	4
Mammalia	Tupaia chinensis	246437	4
Mammalia	Microtus fortis	100897	4
Mammalia	Miniopterus natalensis	291302	4
Mammalia	Mirounga angustirostris	9716	4
Mammalia	Mirounga leonina	9715	4
Mammalia	Trachypithecus francoisi	54180	4
Mammalia	Monodon monoceros	40151	4
Mammalia	Trichechus manatus latirostris	9778	4
Mammalia	Cercocebus atys	9531	4
Mammalia	Ceratotherium simum simum	9807	4
Mammalia	Marmota marmota marmota	9993	4
Mammalia	Manis javanica	9974	4
Mammalia	Myotis davidii	225400	4
Mammalia	Mandrillus leucophaeus	9568	4
Mammalia	Rousettus aegyptiacus	9407	4
Mammalia	Saimiri boliviensis boliviensis	27679	4
Mammalia	Sapajus apella	9515	4
Mammalia	Aotus nancymaae	37293	4
Mammalia	Myotis brandtii	109478	4
Mammalia	Myodes glareolus	447135	4
Mammalia	Condylura cristata	143302	4
Mammalia	Ursus maritimus	29073	4
Mammalia	Ursus arctos	9644	4
Mammalia	Colobus angolensis palliatus	54131	4
Actinopteri	Haplochromis burtoni	8153	4
Mammalia	Sorex araneus	42254	4
Mammalia	Chlorocebus sabaeus	60711	4
Mammalia	Marmota flaviventris	93162	4
Mammalia	Manis pentadactyla	143292	4
Mammalia	Chinchilla lanigera	34839	4
Mammalia	Ochotona curzoniae	130825	4
Mammalia	Lipotes vexillifer	118797	4
Mammalia	Chrysochloris asiatica	185453	4
Coelacanthiformes	Latimeria chalumnae	7897	3
Actinopteri	Notothenia coriiceps	8208	3
Amphibia	Nanorana parkeri	125878	3
Arachnida	Ixodes scapularis	6945	3
Insecta	Megalopta genalis	115081	3
Lepidosauria	Pantherophis guttatus	94885	3
Mammalia	Leptonychotes weddellii	9713	3
Mammalia	Myotis lucifugus	59463	3
Mammalia	Hipposideros armiger	186990	3
Mammalia	Propithecus coquereli	379532	3
Arachnida	Parasteatoda tepidariorum	114398	3
Arachnida	Dermatophagoides pteronyssinus	6956	3
Mammalia	Dasypus novemcinctus	9361	3
Lepidosauria	Python bivittatus	176946	3
Insecta	Apis laboriosa	183418	3
Insecta	Ctenocephalides felis	7515	3
Mammalia	Rhinopithecus bieti	61621	3
Insecta	Sitophilus oryzae	7048	3
Insecta	Chelonus insularis	460826	3
Testudines	Chelonoidis abingdonii	106734	3
Insecta	Atta cephalotes	12957	3
Insecta	Atta colombica	520822	3
Insecta	Ceratina calcarata	156304	3
Insecta	Bactrocera oleae	104688	3
Arachnida	Centruroides sculpturatus	218467	3
Mammalia	Carlito syrichta	1868482	3
Anthozoa	Stylophora pistillata	50429	3
Actinopteri	Pundamilia nyererei	303518	3
Lepidosauria	Varanus komodoensis	61221	3
Crocodylia	Alligator mississippiensis	8496	3
Crocodylia	Alligator sinensis	38654	3
Testudines	Pelodiscus sinensis	13735	3
Mammalia	Grammomys surdaster	491861	3
Mammalia	Galeopterus variegatus	482537	3
Mammalia	Pipistrellus kuhlii	59472	3
Insecta	Formica exsecta	72781	3
Collembola	Folsomia candida	158441	3
